Info 0    [17:01:27.166] Starting TS Server
Info 16207[03:17:56.031] Different program with same set of files
Info 16208[03:17:56.033] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16209[03:17:56.060] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5373 structureChanged: false structureIsReused:: Completely Elapsed: 26.52974298596382ms
Info 16210[03:17:56.060] Different program with same set of files
Info 16211[03:17:56.375] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16212[03:17:56.403] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5374 structureChanged: false structureIsReused:: Completely Elapsed: 27.74073401093483ms
Info 16213[03:17:56.403] Different program with same set of files
Info 16214[11:36:35.437] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16215[11:36:35.477] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5375 structureChanged: false structureIsReused:: Completely Elapsed: 39.488147020339966ms
Info 16216[11:36:35.477] Different program with same set of files
Info 16217[11:36:35.931] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16218[11:36:35.992] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5376 structureChanged: false structureIsReused:: Completely Elapsed: 60.49356299638748ms
Info 16219[11:36:35.992] Different program with same set of files
Info 16220[11:36:36.503] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16221[11:36:36.562] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5377 structureChanged: false structureIsReused:: Completely Elapsed: 58.25871899724007ms
Info 16222[11:36:36.562] Different program with same set of files
Info 16223[11:36:36.817] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16224[11:36:36.871] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5378 structureChanged: false structureIsReused:: Completely Elapsed: 53.99988600611687ms
Info 16225[11:36:36.872] Different program with same set of files
Info 16226[11:36:37.860] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16227[11:36:37.919] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5379 structureChanged: false structureIsReused:: Completely Elapsed: 58.864159017801285ms
Info 16228[11:36:37.919] Different program with same set of files
Info 16229[11:36:37.923] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16230[11:36:37.955] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5380 structureChanged: false structureIsReused:: Completely Elapsed: 31.701288998126984ms
Info 16231[11:36:37.955] Different program with same set of files
Info 16232[11:36:38.260] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16233[11:36:38.292] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5381 structureChanged: false structureIsReused:: Completely Elapsed: 32.23137700557709ms
Info 16234[11:36:38.292] Different program with same set of files
Info 16235[11:36:38.604] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16236[11:36:38.635] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5382 structureChanged: false structureIsReused:: Completely Elapsed: 31.833847999572754ms
Info 16237[11:36:38.636] Different program with same set of files
Info 16238[11:36:39.064] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16239[11:36:39.118] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5383 structureChanged: false structureIsReused:: Completely Elapsed: 53.287411004304886ms
Info 16240[11:36:39.118] Different program with same set of files
Info 16241[11:36:39.870] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16242[11:36:39.904] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5384 structureChanged: false structureIsReused:: Completely Elapsed: 33.89250400662422ms
Info 16243[11:36:39.904] Different program with same set of files
Info 16244[11:36:40.935] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16245[11:36:40.988] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5385 structureChanged: false structureIsReused:: Completely Elapsed: 52.911222994327545ms
Info 16246[11:36:40.988] Different program with same set of files
Info 16247[11:36:41.085] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16248[11:36:41.114] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5386 structureChanged: false structureIsReused:: Completely Elapsed: 29.1370510160923ms
Info 16249[11:36:41.114] Different program with same set of files
Info 16250[11:36:41.445] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16251[11:36:41.494] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5387 structureChanged: false structureIsReused:: Completely Elapsed: 48.47093799710274ms
Info 16252[11:36:41.494] Different program with same set of files
Info 16253[11:36:42.083] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16254[11:36:42.156] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5388 structureChanged: false structureIsReused:: Completely Elapsed: 73.06887501478195ms
Info 16255[11:36:42.157] Different program with same set of files
Info 16256[11:36:42.555] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16257[11:36:42.611] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5389 structureChanged: false structureIsReused:: Completely Elapsed: 55.883284986019135ms
Info 16258[11:36:42.611] Different program with same set of files
Info 16259[11:36:42.613] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16260[11:36:42.641] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5390 structureChanged: false structureIsReused:: Completely Elapsed: 27.245462000370026ms
Info 16261[11:36:42.641] Different program with same set of files
Info 16262[11:36:43.004] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16263[11:36:43.028] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5391 structureChanged: false structureIsReused:: Completely Elapsed: 24.44854998588562ms
Info 16264[11:36:43.028] Different program with same set of files
Info 16265[11:36:43.305] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16266[11:36:43.341] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5392 structureChanged: false structureIsReused:: Completely Elapsed: 35.574021995067596ms
Info 16267[11:36:43.341] Different program with same set of files
Info 16268[11:36:55.995] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16269[11:36:56.029] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5393 structureChanged: false structureIsReused:: Completely Elapsed: 34.03608599305153ms
Info 16270[11:36:56.029] Different program with same set of files
Info 16271[11:36:56.032] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16272[11:36:56.057] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5394 structureChanged: false structureIsReused:: Completely Elapsed: 25.079109996557236ms
Info 16273[11:36:56.057] Different program with same set of files
Info 16274[11:36:56.350] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16275[11:36:56.403] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5395 structureChanged: false structureIsReused:: Completely Elapsed: 53.35997399687767ms
Info 16276[11:36:56.403] Different program with same set of files
Info 16277[11:36:56.405] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16278[11:36:56.439] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5396 structureChanged: false structureIsReused:: Completely Elapsed: 33.37886497378349ms
Info 16279[11:36:56.439] Different program with same set of files
Info 16280[11:36:57.877] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16281[11:36:57.914] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5397 structureChanged: false structureIsReused:: Completely Elapsed: 36.80079299211502ms
Info 16282[11:36:57.914] Different program with same set of files
Info 16283[11:36:59.028] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16284[11:36:59.053] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5398 structureChanged: false structureIsReused:: Completely Elapsed: 24.94532299041748ms
Info 16285[11:36:59.053] Different program with same set of files
Info 16286[11:36:59.232] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16287[11:36:59.262] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5399 structureChanged: false structureIsReused:: Completely Elapsed: 30.6428180038929ms
Info 16288[11:36:59.262] Different program with same set of files
Info 16289[11:37:00.014] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16290[11:37:00.067] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5400 structureChanged: false structureIsReused:: Completely Elapsed: 53.619615972042084ms
Info 16291[11:37:00.067] Different program with same set of files
Info 16292[11:37:01.782] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16293[11:37:01.824] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5401 structureChanged: false structureIsReused:: Completely Elapsed: 42.071290999650955ms
Info 16294[11:37:01.824] Different program with same set of files
Info 16295[11:37:02.115] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16296[11:37:02.160] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5402 structureChanged: false structureIsReused:: Completely Elapsed: 44.720317006111145ms
Info 16297[11:37:02.160] Different program with same set of files
Info 16298[11:37:02.568] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16299[11:37:02.628] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5403 structureChanged: false structureIsReused:: Completely Elapsed: 60.31873199343681ms
Info 16300[11:37:02.628] Different program with same set of files
Info 16301[11:38:11.321] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16302[11:38:11.393] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5404 structureChanged: false structureIsReused:: Completely Elapsed: 71.5599160194397ms
Info 16303[11:38:11.393] Different program with same set of files
Info 16304[11:38:11.894] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16305[11:38:11.920] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5405 structureChanged: false structureIsReused:: Completely Elapsed: 26.076205015182495ms
Info 16306[11:38:11.920] Different program with same set of files
Info 16307[11:38:14.309] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16308[11:38:14.367] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5406 structureChanged: false structureIsReused:: Completely Elapsed: 57.76750299334526ms
Info 16309[11:38:14.367] Different program with same set of files
Info 16310[11:38:14.736] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16311[11:38:14.789] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5407 structureChanged: false structureIsReused:: Completely Elapsed: 53.08838701248169ms
Info 16312[11:38:14.789] Different program with same set of files
Info 16313[11:38:14.790] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16314[11:38:14.813] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5408 structureChanged: false structureIsReused:: Completely Elapsed: 22.7114520072937ms
Info 16315[11:38:14.813] Different program with same set of files
Info 16316[11:38:16.124] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16317[11:38:16.174] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5409 structureChanged: false structureIsReused:: Completely Elapsed: 50.5205579996109ms
Info 16318[11:38:16.174] Different program with same set of files
Info 16319[11:38:17.395] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16320[11:38:17.449] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5410 structureChanged: false structureIsReused:: Completely Elapsed: 54.30035901069641ms
Info 16321[11:38:17.449] Different program with same set of files
Info 16322[12:24:24.512] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16323[12:24:24.570] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5411 structureChanged: false structureIsReused:: Completely Elapsed: 57.24679499864578ms
Info 16324[12:24:24.570] Different program with same set of files
Info 16325[12:24:24.597] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16326[12:24:24.629] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5412 structureChanged: false structureIsReused:: Completely Elapsed: 31.234042018651962ms
Info 16327[12:24:24.629] Different program with same set of files
Info 16328[12:24:25.118] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16329[12:24:25.163] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5413 structureChanged: false structureIsReused:: Completely Elapsed: 44.66343301534653ms
Info 16330[12:24:25.163] Different program with same set of files
Info 16331[12:24:27.747] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16332[12:24:27.781] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5414 structureChanged: false structureIsReused:: Completely Elapsed: 33.81342399120331ms
Info 16333[12:24:27.781] Different program with same set of files
Info 16334[12:24:32.697] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16335[12:24:32.746] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5415 structureChanged: false structureIsReused:: Completely Elapsed: 49.46272701025009ms
Info 16336[12:24:32.746] Different program with same set of files
Info 16337[12:24:40.061] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16338[12:24:40.113] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5416 structureChanged: false structureIsReused:: Completely Elapsed: 51.486198991537094ms
Info 16339[12:24:40.113] Different program with same set of files
Info 16340[12:24:40.439] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16341[12:24:40.486] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5417 structureChanged: false structureIsReused:: Completely Elapsed: 46.86539900302887ms
Info 16342[12:24:40.486] Different program with same set of files
Info 16343[12:24:41.404] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16344[12:24:41.450] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5418 structureChanged: false structureIsReused:: Completely Elapsed: 45.80867901444435ms
Info 16345[12:24:41.450] Different program with same set of files
Info 16346[12:24:41.477] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16347[12:24:41.502] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5419 structureChanged: false structureIsReused:: Completely Elapsed: 24.98684298992157ms
Info 16348[12:24:41.502] Different program with same set of files
Info 16349[12:24:41.960] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16350[12:24:42.022] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5420 structureChanged: false structureIsReused:: Completely Elapsed: 61.126836001873016ms
Info 16351[12:24:42.022] Different program with same set of files
Info 16352[12:24:42.023] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16353[12:24:42.048] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5421 structureChanged: false structureIsReused:: Completely Elapsed: 25.20076897740364ms
Info 16354[12:24:42.048] Different program with same set of files
Info 16355[12:24:42.698] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16356[12:24:42.744] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5422 structureChanged: false structureIsReused:: Completely Elapsed: 45.6015830039978ms
Info 16357[12:24:42.744] Different program with same set of files
Info 16358[12:24:45.810] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16359[12:24:45.848] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5423 structureChanged: false structureIsReused:: Completely Elapsed: 37.729575008153915ms
Info 16360[12:24:45.848] Different program with same set of files
Info 16361[12:24:45.873] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16362[12:24:45.898] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5424 structureChanged: false structureIsReused:: Completely Elapsed: 25.556665003299713ms
Info 16363[12:24:45.898] Different program with same set of files
Info 16364[12:24:46.646] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16365[12:24:46.681] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5425 structureChanged: false structureIsReused:: Completely Elapsed: 34.73973399400711ms
Info 16366[12:24:46.681] Different program with same set of files
Info 16367[12:24:51.764] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16368[12:24:51.811] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5426 structureChanged: false structureIsReused:: Completely Elapsed: 46.752350986003876ms
Info 16369[12:24:51.811] Different program with same set of files
Info 16370[12:24:51.812] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16371[12:24:51.844] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5427 structureChanged: false structureIsReused:: Completely Elapsed: 32.02161401510239ms
Info 16372[12:24:51.844] Different program with same set of files
Info 16373[12:24:59.749] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16374[12:24:59.816] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5428 structureChanged: false structureIsReused:: Completely Elapsed: 67.27212199568748ms
Info 16375[12:24:59.816] Different program with same set of files
Info 16376[12:25:01.927] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16377[12:25:01.971] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5429 structureChanged: false structureIsReused:: Completely Elapsed: 43.44353598356247ms
Info 16378[12:25:01.971] Different program with same set of files
Info 16379[12:25:01.973] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16380[12:25:02.072] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5430 structureChanged: false structureIsReused:: Completely Elapsed: 99.26617699861526ms
Info 16381[12:25:02.072] Different program with same set of files
Info 16382[12:25:02.531] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16383[12:25:02.610] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5431 structureChanged: false structureIsReused:: Completely Elapsed: 79.74349799752235ms
Info 16384[12:25:02.611] Different program with same set of files
Info 16385[12:34:30.243] Search path: /home/master/Projects/thewebmasterp.com/content/js
Info 16386[12:34:30.243] For info: /home/master/Projects/thewebmasterp.com/content/js/matomoInit.js :: No config files found.
Info 16387[12:34:30.244] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 16388[12:34:30.350] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 23 structureChanged: true structureIsReused:: Not Elapsed: 105.47722500562668ms
Info 16389[12:34:30.350] Project '/dev/null/inferredProject2*' (Inferred)
Info 16390[12:34:30.350] 	Files (149)

Info 16391[12:34:30.350] -----------------------------------------------
Info 16392[12:34:30.350] Project '/dev/null/autoImportProviderProject2*' (AutoImportProvider)
Info 16393[12:34:30.350] 	Files (27)

Info 16394[12:34:30.350] -----------------------------------------------
Info 16395[12:34:30.355] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 16396[12:34:30.389] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 24 structureChanged: false structureIsReused:: Completely Elapsed: 34.09414601325989ms
Info 16397[12:34:30.389] Different program with same set of files
Info 16398[12:38:20.376] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16399[12:38:20.414] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5432 structureChanged: false structureIsReused:: Completely Elapsed: 37.55038499832153ms
Info 16400[12:38:20.414] Different program with same set of files
Info 16401[12:38:21.309] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16402[12:38:21.346] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5433 structureChanged: false structureIsReused:: Completely Elapsed: 36.68742001056671ms
Info 16403[12:38:21.346] Different program with same set of files
Info 16404[12:38:21.348] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16405[12:38:21.383] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5434 structureChanged: false structureIsReused:: Completely Elapsed: 34.53013202548027ms
Info 16406[12:38:21.383] Different program with same set of files
Info 16407[12:38:22.168] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16408[12:38:22.191] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5435 structureChanged: false structureIsReused:: Completely Elapsed: 23.811600983142853ms
Info 16409[12:38:22.191] Different program with same set of files
Info 16410[12:38:27.807] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16411[12:38:27.841] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5436 structureChanged: false structureIsReused:: Completely Elapsed: 34.59672799706459ms
Info 16412[12:38:27.841] Different program with same set of files
Info 16413[12:38:28.635] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16414[12:38:28.686] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5437 structureChanged: false structureIsReused:: Completely Elapsed: 51.0013769865036ms
Info 16415[12:38:28.686] Different program with same set of files
Info 16416[12:38:30.893] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16417[12:38:30.920] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5438 structureChanged: false structureIsReused:: Completely Elapsed: 27.208867996931076ms
Info 16418[12:38:30.920] Different program with same set of files
Info 16419[12:39:03.814] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16420[12:39:03.891] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5439 structureChanged: false structureIsReused:: Completely Elapsed: 76.79095801711082ms
Info 16421[12:39:03.891] Different program with same set of files
Info 16422[12:39:06.661] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16423[12:39:06.698] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5440 structureChanged: false structureIsReused:: Completely Elapsed: 37.31527400016785ms
Info 16424[12:39:06.698] Different program with same set of files
Info 16425[12:39:06.701] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16426[12:39:06.807] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5441 structureChanged: false structureIsReused:: Completely Elapsed: 106.33344000577927ms
Info 16427[12:39:06.807] Different program with same set of files
Info 16428[12:39:07.264] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16429[12:39:07.317] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5442 structureChanged: false structureIsReused:: Completely Elapsed: 52.65362900495529ms
Info 16430[12:39:07.317] Different program with same set of files
Info 16431[12:39:07.933] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16432[12:39:07.985] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5443 structureChanged: false structureIsReused:: Completely Elapsed: 52.076810985803604ms
Info 16433[12:39:07.985] Different program with same set of files
Info 16434[12:39:08.392] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16435[12:39:08.443] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5444 structureChanged: false structureIsReused:: Completely Elapsed: 51.34267300367355ms
Info 16436[12:39:08.443] Different program with same set of files
Info 16437[12:39:08.444] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16438[12:39:08.468] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5445 structureChanged: false structureIsReused:: Completely Elapsed: 23.801833003759384ms
Info 16439[12:39:08.468] Different program with same set of files
Info 16440[12:39:09.258] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16441[12:39:09.311] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5446 structureChanged: false structureIsReused:: Completely Elapsed: 52.27013498544693ms
Info 16442[12:39:09.311] Different program with same set of files
Info 16443[12:39:09.609] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16444[12:39:09.667] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5447 structureChanged: false structureIsReused:: Completely Elapsed: 58.211409002542496ms
Info 16445[12:39:09.668] Different program with same set of files
Info 16446[12:39:09.995] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16447[12:39:10.091] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5448 structureChanged: false structureIsReused:: Completely Elapsed: 96.64462500810623ms
Info 16448[12:39:10.092] Different program with same set of files
Info 16449[12:39:10.128] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16450[12:39:10.154] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5449 structureChanged: false structureIsReused:: Completely Elapsed: 25.756178975105286ms
Info 16451[12:39:10.154] Different program with same set of files
Info 16452[12:39:10.517] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16453[12:39:10.567] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5450 structureChanged: false structureIsReused:: Completely Elapsed: 50.6381139755249ms
Info 16454[12:39:10.567] Different program with same set of files
Info 16455[12:39:10.879] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16456[12:39:10.923] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5451 structureChanged: false structureIsReused:: Completely Elapsed: 43.754635989665985ms
Info 16457[12:39:10.923] Different program with same set of files
Info 16458[12:39:12.281] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16459[12:39:12.304] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5452 structureChanged: false structureIsReused:: Completely Elapsed: 22.87915301322937ms
Info 16460[12:39:12.304] Different program with same set of files
Info 16461[12:39:12.724] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16462[12:39:12.767] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5453 structureChanged: false structureIsReused:: Completely Elapsed: 43.28122800588608ms
Info 16463[12:39:12.767] Different program with same set of files
Info 16464[12:39:12.768] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16465[12:39:12.793] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5454 structureChanged: false structureIsReused:: Completely Elapsed: 24.955186009407043ms
Info 16466[12:39:12.794] Different program with same set of files
Info 16467[12:39:13.040] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16468[12:39:13.077] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5455 structureChanged: false structureIsReused:: Completely Elapsed: 36.92561000585556ms
Info 16469[12:39:13.077] Different program with same set of files
Info 16470[12:39:13.662] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16471[12:39:13.699] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5456 structureChanged: false structureIsReused:: Completely Elapsed: 37.781276017427444ms
Info 16472[12:39:13.699] Different program with same set of files
Info 16473[12:39:13.809] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16474[12:39:13.842] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5457 structureChanged: false structureIsReused:: Completely Elapsed: 33.56918001174927ms
Info 16475[12:39:13.842] Different program with same set of files
Info 16476[12:40:12.399] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16477[12:40:12.441] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5458 structureChanged: false structureIsReused:: Completely Elapsed: 41.76197502017021ms
Info 16478[12:40:12.441] Different program with same set of files
Info 16479[12:40:12.783] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16480[12:40:12.831] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5459 structureChanged: false structureIsReused:: Completely Elapsed: 47.403820008039474ms
Info 16481[12:40:12.831] Different program with same set of files
Info 16482[12:40:13.828] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 16483[12:40:13.886] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 5460 structureChanged: false structureIsReused:: Completely Elapsed: 57.79220601916313ms
Info 16484[12:40:13.886] Different program with same set of files
Info 16485[12:40:16.991] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
